date;category;artist;album;Best_Fav_New_OK;rec_send2TG;link;imga;send2TG;TGmsgID
2023-09-04;M;VAK;The Islands;;;https://music.apple.com/us/album/the-islands/1669216324;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/5b/59/22/5b592270-58c8-0087-898a-c4b3616d93bc/197187896981.jpg/296x296bb.webp;;
2023-09-04;M;The Word Alive;Hard Reset;;;https://music.apple.com/us/album/hard-reset/1693903919;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/75/94/4c/75944cfa-18b4-7d6d-f87f-b2287d6375b8/197188141448.jpg/296x296bb.webp;;
2023-09-04;M;Hot Milk;A Call To The Void;;;https://music.apple.com/us/album/a-call-to-the-void/1679052751;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/04/69/30/0469302a-b5f0-748b-8094-6566797500e0/196589942098.jpg/296x296bb.webp;;
2023-09-04;M;Lost to the Void;Embrace in Disgust;;;https://music.apple.com/us/album/embrace-in-disgust/1690663300;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c0/a8/13/c0a8138d-9735-1ecc-8f8c-5e2afa7e9b74/cover.jpg/296x296bb.webp;;
2023-09-04;M;Outergods;A Kingdom Built Upon The Wreckage of Heaven;;;https://music.apple.com/us/album/a-kingdom-built-upon-the-wreckage-of-heaven/1674928976;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/5b/92/1a/5b921a1c-35a1-9a44-b52e-04726628ad23/656191060424.jpg/296x296bb.webp;;
2023-09-04;M;Delain;Symphonic Dark Waters - EP;;;https://music.apple.com/us/album/symphonic-dark-waters-ep/1700261058;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/b7/c3/4a/b7c34a09-0bfb-c0e4-6bb0-3106cb70da99/810135712453.jpg/296x296bb.webp;;
2023-09-04;M;Firewind;Still Raging - 20th Anniversary Show;;;https://music.apple.com/us/album/still-raging-20th-anniversary-show/1693773661;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f4/fc/9a/f4fc9a7f-ac88-c33b-f4f0-21018155c18e/cover.jpg/296x296bb.webp;;
2023-09-04;M;Dream Demon;Contagious - EP;;;https://music.apple.com/us/album/contagious-ep/1701592165;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/19/87/d5/1987d5ae-17a6-321b-05af-33e17adbe94e/cover.jpg/296x296bb.webp;;
2023-09-04;M;Metalocalypse: Dethklok;Army of the Doomstar (Original Motion Picture Soundtrack);;;https://music.apple.com/us/album/army-of-the-doomstar-original-motion-picture-soundtrack/1700978149;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/4e/ea/00/4eea00a5-0954-df09-1987-90690f4c3f49/794043214332.jpg/296x296bb.webp;;
2023-09-04;M;U.D.O.;Touchdown;;;https://music.apple.com/us/album/touchdown/1693399222;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/3f/6b/2c/3f6b2c6f-3c97-eb17-365b-9bb35bc26d46/5054197581021.jpg/296x296bb.webp;;
2023-09-04;M;Exmortus;Necrophony;;;https://music.apple.com/us/album/necrophony/1677294916;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/8f/b1/19/8fb11994-7891-3bf0-b824-9189d9082a1f/cover.jpg/296x296bb.webp;;
2023-09-04;M;Blut aus Nord;​Disharmonium - Nahab;;;https://music.apple.com/us/album/disharmonium-nahab/1687680376;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c6/11/ad/c611ada4-82ea-82ba-2f2b-a1983e2cb5a1/cover.jpg/296x296bb.webp;;
2023-09-04;M;The Armed;Perfect Saviors;;;https://music.apple.com/us/album/perfect-saviors/1687408758;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/04/ab/92/04ab9283-7268-fb17-e092-db223a89b962/196922478390_Cover.jpg/296x296bb.webp;;
2023-09-04;M;Various Artists;A Tribute To Rammstein;;;https://music.apple.com/us/album/a-tribute-to-rammstein/1694957395;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/5c/e6/7c/5ce67c7f-8c14-4dcd-3c91-27988e03ffc4/889466398261.jpg/296x296bb.webp;;
2023-09-04;M;Orphalis;As The Ashes Settle;;;https://music.apple.com/us/album/as-the-ashes-settle/1685952177;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/fe/0d/ec/fe0decd3-b5c1-92f0-d661-bca285d65b5b/612789664115.jpg/296x296bb.webp;;
2023-09-04;M;Atoll;Human Extract;;;https://music.apple.com/us/album/human-extract/1691371567;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/e5/da/f0/e5daf075-7931-1994-a2ab-67a43642779d/197188688103.jpg/296x296bb.webp;;
2023-09-04;M;Noveria;The Gates Of The Underworld;;;https://music.apple.com/us/album/the-gates-of-the-underworld/1691693537;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/83/1f/7f/831f7fef-c3b4-4483-439c-ff926fcffdb4/cover.jpg/296x296bb.webp;;
2023-09-04;M;Marc Hudson;Starbound Stories;;;https://music.apple.com/us/album/starbound-stories/1691140027;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/95/5d/ce/955dce21-af96-a663-62a9-56599c479254/810135711111.jpg/296x296bb.webp;;
2023-09-04;M;SinHeresY;Event Horizon;;;https://music.apple.com/us/album/event-horizon/1689112380;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/c1/13/3b/c1133be2-9569-76d6-8c99-5fcd54580cd1/cover.jpg/296x296bb.webp;;
2023-09-04;M;Prospective;Trapped - EP;;;https://music.apple.com/us/album/trapped-ep/1688498187;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d3/40/f2/d340f268-0717-243e-5275-121232691c4e/cover.jpg/296x296bb.webp;;
2023-09-04;M;Tegmentum;Evolvement;;;https://music.apple.com/us/album/evolvement/1692397914;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/15/c6/1b/15c61b05-bc0b-aa14-e1a1-978b1a8177ed/709401881576.jpg/296x296bb.webp;;
2023-09-04;M;Knife;Heaven Into Dust;;;https://music.apple.com/us/album/heaven-into-dust/1687511672;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/3b/a6/31/3ba63169-c10a-99e8-71e0-13f42b6960cf/810135710091.jpg/296x296bb.webp;;
2023-09-04;M;Celestial Sanctuary;Insatiable Thirst For Torment;;;https://music.apple.com/us/album/insatiable-thirst-for-torment/1690129768;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/40/dc/a3/40dca304-0394-cf26-486d-28475b642d0f/cover.jpg/296x296bb.webp;;
2023-09-04;M;Greater Vision;Disappear Completely;;;https://music.apple.com/us/album/disappear-completely/1689104632;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/70/be/3b/70be3bbe-7351-5ae2-7e3a-b9da02d6ff6c/cover.jpg/296x296bb.webp;;
2023-09-04;M;The Death Wheelers;Chaos and the Art of Motorcycle Madness;;;https://music.apple.com/us/album/chaos-and-the-art-of-motorcycle-madness/1693640814;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2c/cd/3b/2ccd3bed-7e63-1aa3-f52b-871a33cf7b16/840200596749_cover.jpg/296x296bb.webp;;
2023-09-04;M;S.O.R.M;Under My Skin;;;https://music.apple.com/us/album/under-my-skin/1693917694;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/7f/e2/d1/7fe2d105-c874-4d5a-db41-b6bbd02b0e45/4059473461173_cover.jpg/296x296bb.webp;;
2023-09-04;M;Till The Dirt;Outside The Spiral;;;https://music.apple.com/us/album/outside-the-spiral/1691409119;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/42/e9/65/42e965d6-7fd0-cb21-74e2-a9117c919a16/cover.jpg/296x296bb.webp;;
2023-09-04;M;Berthold City;A Moment in Time;;;https://music.apple.com/us/album/a-moment-in-time/1696339893;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/8f/66/03/8f6603b1-f602-137e-62ce-b493046da6bf/617513673432_cover.jpg/296x296bb.webp;;
2023-09-04;M;Anti-God Hand;Blight Year;;;https://music.apple.com/us/album/blight-year/1696252447;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/7f/5f/64/7f5f64ed-57f7-a9e9-1add-9fd1e16d1140/98313.jpg/296x296bb.webp;;
2023-09-04;HR;Escape the Fate;Out Of The Shadows;;;https://music.apple.com/us/album/out-of-the-shadows/1701012064;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/0a/b5/c4/0ab5c4be-7fce-4ae7-b614-72d2eed35398/196922582455_Cover.jpg/296x296bb.webp;;
2023-09-04;HR;Eclipse;Megalomanium;;;https://music.apple.com/us/album/megalomanium/1687677662;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/14/3a/d0/143ad04e-153d-d78a-55c8-bd14830cfc1c/197188909321.jpg/296x296bb.webp;;
2023-09-04;HR;Belmont,Mugshot,The Seafloor Cinema;Dead Formats, Vol. 2 - Single;;;https://music.apple.com/us/album/dead-formats-vol-2-single/1694036136;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/46/80/e9/4680e91a-3025-efbc-0d8d-ec1a7b3e6f69/197189232565.jpg/296x296bb.webp;;
2023-09-04;HR;Candlebox;The Long Goodbye;;;https://music.apple.com/us/album/the-long-goodbye/1692967360;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a0/f7/ae/a0f7ae85-6494-0b07-f1cc-c39ce528137a/197188669904.jpg/296x296bb.webp;;
2023-09-04;HR;Filter;The Algorithm;;;https://music.apple.com/us/album/the-algorithm/1689519351;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/8e/d3/84/8ed38454-aedd-dae6-0b64-c6a6b87bc485/197189015861.jpg/296x296bb.webp;;
2023-09-04;HR;Joe Barresi;"Ethereal &amp; Delicate";;;https://music.apple.com/us/album/ethereal-delicate/1698555316;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/37/a7/6e/37a76e84-6b73-d4d3-85fa-b1c847353ddc/0.jpg/296x296bb.webp;;
2023-09-04;HR;Joe Barresi;"Evil &amp; Darkness";;;https://music.apple.com/us/album/evil-darkness/1678656595;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/f4/8c/b9/f48cb9c5-7c7d-b6c4-cbb5-b2bfb354846f/0.jpg/296x296bb.webp;;
2023-09-04;HR;Derek Sherinian,Simon Phillips;SHERINIAN/PHILLIPS LIVE;;;https://music.apple.com/us/album/sherinian-phillips-live/1692556940;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d9/c6/f1/d9c6f11f-f54f-786a-57ec-baba3461db71/196871000499.jpg/296x296bb.webp;;
2023-09-04;HR;Vandenberg;Sin;;;https://music.apple.com/us/album/sin/1682950075;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/14/3a/1b/143a1b36-7a79-4312-a5dc-bdf217ceed01/8712725745402.png/296x296bb.webp;;
2023-09-04;HR;Holding Absence;The Noble Art Of Self Destruction;;;https://music.apple.com/us/album/the-noble-art-of-self-destruction/1684456156;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/0a/63/9a/0a639a3b-bd89-d9a7-555b-5229807e9952/cover.jpg/296x296bb.webp;;
2023-09-04;HR;Tempt;Tempt;;;https://music.apple.com/us/album/tempt/1692393481;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/b4/35/e3/b435e389-58ed-1159-fbb8-3b392a792b82/849320005506.png/296x296bb.webp;;
2023-09-04;HR;Heirloom;ROMANTICIZE;;;https://music.apple.com/us/album/romanticize/1697398073;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/3d/52/25/3d52251c-6c6d-8012-cc95-147cc9322447/197189332166.jpg/296x296bb.webp;;
2023-09-04;HR;Cinnamon Babe;Fatherless - EP;;;https://music.apple.com/us/album/fatherless-ep/1700314797;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/b3/1e/80/b31e8048-f37c-81cb-0bab-7f690ced7477/artwork.jpg/296x296bb.webp;;
2023-09-04;HR;lowheaven;Collapse - EP;;;https://music.apple.com/us/album/collapse-ep/1685944949;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/59/6a/48/596a4832-318b-8f9c-9dfe-dc1b5bed1616/197368920764_cover.jpg/296x296bb.webp;;
2023-09-04;HR;Hurricane;Reconnected;;;https://music.apple.com/us/album/reconnected/1696128659;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/6b/6a/9f/6b6a9f52-57c0-bf9c-b520-31f4c194aa39/605491110674.jpg/296x296bb.webp;;
2023-09-04;HRRU;Alice Cooper;Road;;;https://music.apple.com/ru/album/road/1689601689;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d8/8d/6a/d88d6a18-020c-87e8-29f6-cea92fe49a5c/cover.jpg/296x296bb.webp;;
2023-09-08;M;Dying Fetus;Make Them Beg For Death;;;https://music.apple.com/us/album/make-them-beg-for-death/1677273597;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/38/4d/bf/384dbfb6-6d8a-7fb9-e002-42506194f534/781676416912.jpg/296x296bb.webp;;
2023-09-08;M;Till Lindemann;Zunge - Single;;;https://music.apple.com/us/album/zunge-single/1704590984;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/70/8d/e3/708de301-9bed-4b38-3694-4124bcaca0f5/artwork.jpg/296x296bb.webp;;
2023-09-08;M;Cryptopsy;As Gomorrah Burns;;;https://music.apple.com/us/album/as-gomorrah-burns/1693451271;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/0c/6c/02/0c6c025d-b141-f954-2469-55a86ab69db2/cover.jpg/296x296bb.webp;;
2023-09-08;M;Kvelertak;Endling;;;https://music.apple.com/us/album/endling/1678871869;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2a/4f/a8/2a4fa8e0-6dc9-1d2a-600b-006b4b253f57/4050538913774.jpg/296x296bb.webp;;
2023-09-08;M;Sylosis;A Sign of Things to Come;;;https://music.apple.com/us/album/a-sign-of-things-to-come/1686707261;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/fc/a2/0c/fca20cb5-bc09-6529-fc60-8d1b9a0166e7/cover.jpg/296x296bb.webp;;
2023-09-08;M;Nasty;Heartbreak Criminals;;;https://music.apple.com/us/album/heartbreak-criminals/1664924964;https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/89/56/70/89567054-0605-0066-b8c7-91ed86ba5e35/196589559456.jpg/296x296bb.webp;;
2023-09-08;M;Conquer Divide;Slow Burn;;;https://music.apple.com/us/album/slow-burn/1678114008;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/08/21/5a/08215a8c-af26-81d3-223f-393849c73030/810020507621.png/296x296bb.webp;;
2023-09-08;M;Motionless In White;Scoring The End Of The World (Deluxe Edition);;;https://music.apple.com/us/album/scoring-the-end-of-the-world-deluxe-edition/1696208177;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ca/f3/07/caf30728-f538-37ec-4094-aacd18833da0/075679676405.jpg/296x296bb.webp;;
2023-09-08;M;ISIS;Mosquito Control / The Red Sea;;;https://music.apple.com/us/album/mosquito-control-the-red-sea/1700292131;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2a/ea/67/2aea676d-bc63-b6d3-a808-ea63bc498aa8/197189473951.jpg/296x296bb.webp;;
2023-09-08;M;Acranius;Amoral - EP;;;https://music.apple.com/us/album/amoral-ep/1698409388;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/88/b2/da/88b2da97-ba72-89a0-ea58-c0760fd7196b/cover.jpg/296x296bb.webp;;
2023-09-08;M;Finsterforst;Jenseits;;;https://music.apple.com/us/album/jenseits/1692788710;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/cd/24/16/cd2416e1-e509-bfff-5514-c2cf84d165f2/cover.jpg/296x296bb.webp;;
2023-09-08;M;Azaghal;Mustamaa;;;https://music.apple.com/us/album/mustamaa/1696550038;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/53/8d/40/538d40b6-5f0a-d96b-d314-9fd0222dd766/768586030124.jpg/296x296bb.webp;;
2023-09-08;M;Art Of Shock;Shine Black Light;;;https://music.apple.com/us/album/shine-black-light/1689632978;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/8a/20/ca/8a20cabc-e1bc-066c-6c22-c56970af0932/196589696342.jpg/296x296bb.webp;;
2023-09-08;M;UnityTX;Ferality;;;https://music.apple.com/us/album/ferality/1693885642;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/76/97/82/769782d0-a09a-0204-da29-df947adc2fb5/197189126710.jpg/296x296bb.webp;;
2023-09-08;M;Sielunvihollinen;Helvetinkone;;;https://music.apple.com/us/album/helvetinkone/1693416171;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/1a/4c/2f/1a4c2f3c-ca06-9308-21cd-9bc2110f6a70/5063292110197_cover.jpg/296x296bb.webp;;
2023-09-08;M;Fixation;More Subtle Than Death;;;https://music.apple.com/us/album/more-subtle-than-death/1674101520;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/95/9c/8f/959c8f24-d21a-8cb8-792a-e0424af848fa/197187929016.jpg/296x296bb.webp;;
2023-09-08;M;Domkraft;Sonic Moons;;;https://music.apple.com/us/album/sonic-moons/1689388305;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f9/6f/a5/f96fa52c-4e11-3393-0ec8-989c2c6f2664/2121.jpg/296x296bb.webp;;
2023-09-08;M;Motörhead;The 70's Hits - EP;;;https://music.apple.com/us/album/the-70s-hits-ep/1703897813;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/16/81/05/168105f3-3f6f-0bb3-37b7-9120aed5a3bd/4050538962574.jpg/296x296bb.webp;;
2023-09-08;M;Holy Moses;30th Anniversary - In The Power Of Now;;;https://music.apple.com/us/album/30th-anniversary-in-the-power-of-now/1703297450;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d1/2e/39/d12e39e9-edca-8f1b-3150-8fbceb164160/5054197664052.jpg/296x296bb.webp;;
2023-09-08;M;PeelingFlesh;Slamaholics, Vol. 2 - EP;;;https://music.apple.com/us/album/slamaholics-vol-2-ep/1698175378;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a3/92/39/a392392a-6894-3a2b-22b4-037ab0556bb2/197189392122.jpg/296x296bb.webp;;
2023-09-08;M;Pain of Truth;Not Through Blood;;;https://music.apple.com/us/album/not-through-blood/1688192126;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/84/df/63/84df6390-d872-d9fd-7d90-28475a894b40/617513586657_cover.jpg/296x296bb.webp;;
2023-09-08;M;Hiems;Stranger in a Wasteland;;;https://music.apple.com/us/album/stranger-in-a-wasteland/1692212848;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/bc/d1/d0/bcd1d0cd-a2b2-509b-3f3f-a23ac4f8da1d/197189128769.jpg/296x296bb.webp;;
2023-09-08;M;"Skull &amp; Crossbones";Sungazer;;;https://music.apple.com/us/album/sungazer/1693688568;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/b2/13/73/b213734e-89c2-dc0b-3a46-d083e2edb08c/cover.jpg/296x296bb.webp;;
2023-09-08;M;SATSURIKU ROBOT;NO THRASH METAL, NO LIFE!;;;https://music.apple.com/us/album/no-thrash-metal-no-life/1693473927;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/4e/3e/28/4e3e2806-7946-cdac-e4e3-232131677aa6/197189031533.jpg/296x296bb.webp;;
2023-09-08;M;Gory Blister;Reborn from Hatred;;;https://music.apple.com/us/album/reborn-from-hatred/1690682054;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a8/ef/37/a8ef374b-8bf6-3277-f588-a81dae6e9098/638647967020.jpg/296x296bb.webp;;
2023-09-08;HR;"Joey Valence &amp; Brae";PUNK TACTICS;;;https://music.apple.com/us/album/punk-tactics/1701719104;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/c4/76/8e/c4768ed0-ba19-189e-a463-40d421b14ce6/197338577776.jpg/296x296bb.webp;;
2023-09-08;HR;Angel Du$t;Brand New Soul;;;https://music.apple.com/us/album/brand-new-soul/1692592601;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/85/f9/1c/85f91c94-523e-8773-c75e-ef77cc65f05d/617513593150_cover.jpg/296x296bb.webp;;
2023-09-08;HR;Blackbird Angels;Solsorte;;;https://music.apple.com/us/album/solsorte/1690211768;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/86/ab/68/86ab68eb-db42-c6a3-b61e-285f2db26256/197188979218.jpg/296x296bb.webp;;
2023-09-08;HR;With Honor;Boundless;;;https://music.apple.com/us/album/boundless/1692573179;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/46/d6/47/46d647a3-e4eb-3087-42a8-c0cbd43739ab/197188885953.jpg/296x296bb.webp;;
2023-09-08;HR;The Glorious Sons;Glory;;;https://music.apple.com/us/album/glory/1694811032;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/02/11/73/0211734c-ea69-c42c-e002-76c29354fc2e/197338616291.jpg/296x296bb.webp;;
2023-09-08;HR;Saliva;Revelation;;;https://music.apple.com/us/album/revelation/1693012836;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/81/3a/08/813a08aa-cc41-ab18-704b-499b88d07312/197189178634.jpg/296x296bb.webp;;
2023-09-08;HR;Colony Collapse;You Miss Everything (Deluxe);;;https://music.apple.com/us/album/you-miss-everything-deluxe/1685715502;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/fd/a4/2f/fda42fcf-fa02-7afc-c187-17db398f8b9f/197188802141.jpg/296x296bb.webp;;
2023-09-08;HR;OOMPH!;Richter und Henker;;;https://music.apple.com/us/album/richter-und-henker/1692194436;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/af/26/d9/af26d9c7-df7d-a41d-509e-971bfb94d48b/810135711838.jpg/296x296bb.webp;;
2023-09-08;HR;Mustard Plug;Where Did All My Friends Go?;;;https://music.apple.com/us/album/where-did-all-my-friends-go/1682644621;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/3d/d4/05/3dd405f7-00c0-204a-f5f3-4e171c6e3c36/artwork.jpg/296x296bb.webp;;
2023-09-08;HR;Blame Me!;Always Misplaced - Single;;;https://music.apple.com/us/album/always-misplaced-single/1701817840;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/3e/1a/5a/3e1a5a03-ec39-78c1-81fd-33a7298457fe/cover.jpg/296x296bb.webp;;
2023-09-08;HR;Vega;Battlelines;;;https://music.apple.com/us/album/battlelines/1688017553;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/4a/20/92/4a209204-9454-8182-d6e3-441eb9bdb708/197188785642.jpg/296x296bb.webp;;
2023-09-08;HR;Hawthorne Heights;Lost Lights - EP;;;https://music.apple.com/us/album/lost-lights-ep/1697356953;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f2/01/95/f201951d-d754-87af-5e64-1fcddb4e23c2/197189365393.jpg/296x296bb.webp;;
2023-09-08;HR;NOTHING MORE;Spirits (Deluxe);;;https://music.apple.com/us/album/spirits-deluxe/1700762813;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/9e/c0/0c/9ec00c93-3a16-8035-1a58-9175807766f0/846070057601.png/296x296bb.webp;;
2023-09-15;M;Baroness;Stone;;;https://music.apple.com/us/album/stone/1688103157;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/b0/57/9a/b0579a64-8421-778b-2eba-c21e82deaf5b/850018479912.png/296x296bb.webp;;
2023-09-15;M;Corey Taylor;CMF2;;;https://music.apple.com/us/album/cmf2/1684700870;https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/1c/04/d9/1c04d941-1890-f073-4949-f3a4385b5054/4050538930207.jpg/296x296bb.webp;;
2023-09-15;M;Mayhem;Daemonic Rites (Live);;;https://music.apple.com/us/album/daemonic-rites-live/1694970290;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a8/8d/2c/a88d2c05-8857-0459-c906-ded576c2af8f/196589901798.jpg/296x296bb.webp;;
2023-09-15;M;Metallica;Too Far Gone (Live at Metlife Stadium, East Rutherford, NJ, August 6, 2023) - Single;;;https://music.apple.com/us/album/too-far-gone-live-at-metlife-stadium-east-rutherford/1705293746;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/4e/36/32/4e363216-359f-897c-bf60-de29342f8051/810083962597.png/296x296bb.webp;;
2023-09-15;M;Brujeria;Esto Es Brujería;;;https://music.apple.com/us/album/esto-es-brujer%C3%ADa/1692888991;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/b4/29/66/b4296641-481f-9e0a-637d-5eeea9017c26/cover.jpg/296x296bb.webp;;
2023-09-15;M;Danko Jones;Electric Sounds;;;https://music.apple.com/us/album/electric-sounds/1677322493;https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/88/f6/30/88f63038-b14c-4202-0f3f-a71de19d2ced/cover.jpg/296x296bb.webp;;
